"36","40","2","11","και[2532](And) ελθοντες[2064](Having Come) εις[1519](Into) την[3588](The) οικιαν[3614](House,) ευρον[2147](They Found) το[3588](The) παιδιον[3813](Little Child) μετα[3326](With) μαριας[3137](&nbsp;) της[3588](Mary) μητρος[3384](&nbsp;) αυτου[846](His Mother,) και[2532](And) πεσοντες[4098](Having Fallen Down) προσεκυνησαν[4352](Did Homage) αυτω[846](To Him :) και[2532](And) ανοιξαντες[455](&nbsp;) τους[3588](Having Opened) θησαυρους[2344](Treasures) αυτων[846](Their) προσηνεγκαν[4374](They Offered) αυτω[846](To Him) δωρα[1435](Gifts;) χρυσον[5557](Gold) και[2532](And) λιβανον[3030](Frankincense) και[2532](And) σμυρναν[4666](Myrrh.) "
"37","40","2","12","και[2532](And) χρηματισθεντες[5537](Having Been Divinely Instructed) κατ[2596](In) οναρ[3677](A Dream) μη[3361](Not) ανακαμψαι[344](To Return) προς[4314](To) ηρωδην[2264](Herod,) δι[1223](By) αλλης[243](Another) οδου[3598](Way) ανεχωρησαν[402](They Withdrew) εις[1519](&nbsp;) την[3588](Into) χωραν[5561](&nbsp;) αυτων[846](Their Own Country.) "
"38","40","2","13","αναχωρησαντων[402](&nbsp;) δε[1161](Now Having Withdrawn) αυτων[846](They,) ιδου[2400](Behold,) αγγελος[32](An Angel) κυριου[2962](Of ""the"" Lord) φαινεται[5316](Appears) κατ[2596](In) οναρ[3677](&nbsp;) τω[3588](A Dream) ιωσηφ[2501](To Joseph,) λεγων[3004](Saying,) εγερθεις[1453](Having Risen) παραλαβε[3880](Take With ""thee"") το[3588](The) παιδιον[3813](Little Child) και[2532](&nbsp;) την[3588](And) μητερα[3384](&nbsp;) αυτου[846](His Mother,) και[2532](And) φευγε[5343](Flee) εις[1519](Into) αιγυπτον[125](Egypt,) και[2532](And) ισθι[2468](Be) εκει[1563](There) εως[2193](Until) αν[302](I) ειπω[2036](Shall Tell) σοι[4671](Thee;) μελλει[3195](Is About) γαρ[1063](For) ηρωδης[2264](Herod) ζητειν[2212](To Seek) το[3588](The) παιδιον[3813](&nbsp;) του[3588](Little Child,) απολεσαι[622](To Destroy) αυτο[846](Him.) "
"39","40","2","14","ο[3588](&nbsp;) δε[1161](And He) εγερθεις[1453](Having Risen) παρελαβεν[3880](Took With ""him"") το[3588](The) παιδιον[3813](Little Child) και[2532](&nbsp;) την[3588](And) μητερα[3384](&nbsp;) αυτου[846](His Mother) νυκτος[3571](By Night,) και[2532](And) ανεχωρησεν[402](Withdrew) εις[1519](Into) αιγυπτον[125](Egypt,) "
"40","40","2","15","και[2532](And) ην[2258](Was) εκει[1563](There) εως[2193](Until) της[3588](The) τελευτης[5054](Death) ηρωδου[2264](Of Herod :) ινα[2443](That) πληρωθη[4137](Might Be Fulfilled) το[3588](That Which) ρηθεν[4483](Was Spoken) υπο[5259](By) του[3588](The) κυριου[2962](Lord) δια[1223](Through) του[3588](The) προφητου[4396](Prophet,) λεγοντος[3004](Saying,) εξ[1537](Out) αιγυπτου[125](Of Egypt) εκαλεσα[2564](&nbsp;) τον[3588](Have I Called) υιον[5207](&nbsp;) μου[3450](My Son.) "
"41","40","2","16","τοτε[5119](Then) ηρωδης[2264](Herod,) ιδων[1492](Having Seen) οτι[3754](That) ενεπαιχθη[1702](He Was Mocked) υπο[5259](By) των[3588](The) μαγων[3097](Magi,) εθυμωθη[2373](Was Enraged) λιαν[3029](Greatly,) και[2532](And) αποστειλας[649](Having Sent) ανειλεν[337](He Put To Death) παντας[3956](All) τους[3588](The) παιδας[3816](Boys) τους[3588](That ""were"") εν[1722](In) βηθλεεμ[965](Bethlehem) και[2532](And) εν[1722](In) πασιν[3956](&nbsp;) τοις[3588](All) οριοις[3725](&nbsp;) αυτης[846](Its Borders,) απο[575](From) διετους[1332](Two Years Old) και[2532](And) κατωτερω[2736](Under,) κατα[2596](According To) τον[3588](The) χρονον[5550](Time) ον[3739](Which He Had) ηκριβωσεν[198](Accurately Inquired) παρα[3844](From) των[3588](The) μαγων[3097](Magi.) "
"42","40","2","17","τοτε[5119](Then) επληρωθη[4137](Was Fulfilled) το[3588](That Which) ρηθεν[4483](Was Spoken) υπο[5259](By) ιερεμιου[2408](Jeremiah) του[3588](The) προφητου[4396](Prophet,) λεγοντος[3004](Saying,) "
"43","40","2","18","φωνη[5456](A Voice) εν[1722](In) ραμα[4471](Ramah) ηκουσθη[191](Was Heard,) θρηνος[2355](Lamentation) και[2532](And) κλαυθμος[2805](Weeping) και[2532](And) οδυρμος[3602](Mourning) πολυς[4183](Great,) ραχηλ[4478](Rachel) κλαιουσα[2799](&nbsp;) τα[3588](Weeping ""for"") τεκνα[5043](&nbsp;) αυτης[846](Her Children,) και[2532](And) ουκ[3756](Not) ηθελεν[2309](Would) παρακληθηναι[3870](Be Comforted,) οτι[3754](Because) ουκ[3756](They) εισιν[1526](Are Not.) "
"44","40","2","19","τελευτησαντος[5053](&nbsp;) δε[1161](&nbsp;) του[3588](But Having Died) ηρωδου[2264](Herod,) ιδου[2400](Behold,) αγγελος[32](An Angel) κυριου[2962](Of ""the"" Lord) κατ[2596](In) οναρ[3677](A Dream) φαινεται[5316](Appears) τω[3588](To) ιωσηφ[2501](Joseph) εν[1722](In) αιγυπτω[125](Egypt,) "
"45","40","2","20","λεγων[3004](Saying,) εγερθεις[1453](Having Risen) παραλαβε[3880](Take With ""thee"") το[3588](The) παιδιον[3813](Little Child) και[2532](&nbsp;) την[3588](And) μητερα[3384](&nbsp;) αυτου[846](His Mother,) και[2532](And) πορευου[4198](Go) εις[1519](Into ""the"") γην[1093](Land) ισραηλ[2474](Of Israel :) τεθνηκασιν[2348](&nbsp;) γαρ[1063](For They Have Died) οι[3588](Who) ζητουντες[2212](Were Seeking) την[3588](The) ψυχην[5590](Life) του[3588](Of The) παιδιου[3813](Little Child.) "
"46","40","2","21","ο[3588](&nbsp;) δε[1161](And He) εγερθεις[1453](Having Risen) παρελαβεν[3880](Took With ""him"") το[3588](The) παιδιον[3813](Little Child) και[2532](&nbsp;) την[3588](And) μητερα[3384](&nbsp;) αυτου[846](His Mother,) και[2532](And) ηλθεν[2064](Came) εις[1519](Into ""the"") γην[1093](Land) ισραηλ[2474](Of Israel.) "
"47","40","2","22","ακουσας[191](Having Heard) δε[1161](But) οτι[3754](That) αρχελαος[745](Archelaus) βασιλευει[936](Reigns) επι[1909](&nbsp;) της[3588](Over) ιουδαιας[2449](Judea) αντι[473](Instead Of) ηρωδου[2264](&nbsp;) του[3588](Herod) πατρος[3962](&nbsp;) αυτου[846](His Father,) εφοβηθη[5399](He Was Afraid) εκει[1563](There) απελθειν[565](To Go;) χρηματισθεις[5537](Having Been Divinely Instructed) δε[1161](And) κατ[2596](In) οναρ[3677](A Dream,) ανεχωρησεν[402](He Withdrew) εις[1519](Into) τα[3588](The) μερη[3313](&nbsp;) της[3588](Parts) γαλιλαιας[1056](Of Galilee :) "
"48","40","2","23","και[2532](And) ελθων[2064](Having Come) κατωκησεν[2730](He Dwelt) εις[1519](In) πολιν[4172](A City) λεγομενην[3004](Called) ναζαρετ[3478](Nazareth;) οπως[3704](So That) πληρωθη[4137](Should Be Fulfilled) το[3588](That Which) ρηθεν[4483](Was Spoken) δια[1223](By) των[3588](The) προφητων[4396](Prophets,) οτι[3754](That) ναζωραιος[3480](A Nazarene) κληθησεται[2564](Shall He Be Called.) "
"49","40","3","1","εν[1722](&nbsp;) δε[1161](&nbsp;) ταις[3588](Now In) ημεραις[2250](&nbsp;) εκειναις[1565](Those Days) παραγινεται[3854](Comes) ιωαννης[2491](John) ο[3588](The) βαπτιστης[910](Baptist,) κηρυσσων[2784](Proclaiming) εν[1722](In) τη[3588](The) ερημω[2048](&nbsp;) της[3588](Wilderness) ιουδαιας[2449](Of Judea,) "
"50","40","3","2","και[2532](And) λεγων[3004](Saying,) μετανοειτε[3340](Repent,) ηγγικεν[1448](&nbsp;) γαρ[1063](For Has Drawn Near) η[3588](The) βασιλεια[932](Kingdom) των[3588](Of The) ουρανων[3772](Heavens.) "
"51","40","3","3","ουτος[3778](&nbsp;) γαρ[1063](For This) εστιν[2076](Is) ο[3588](He Who) ρηθεις[4483](Was Spoken) υπο[5259](By) ησαιου[2268](Isaiah) του[3588](The) προφητου[4396](Prophet,) λεγοντος[3004](Saying,) φωνη[5456](""the"" Voice) βοωντος[994](Of One Crying) εν[1722](In) τη[3588](The) ερημω[2048](Wilderness,) ετοιμασατε[2090](Prepare) την[3588](The) οδον[3598](Way) κυριου[2962](Of ""the"" Lord,) ευθειας[2117](Straight) ποιειτε[4160](&nbsp;) τας[3588](Make) τριβους[5147](&nbsp;) αυτου[846](His Paths.) "
"52","40","3","4","αυτος[846](&nbsp;) δε[1161](&nbsp;) ο[3588](And Himself) ιωαννης[2491](John) ειχεν[2192](&nbsp;) το[3588](Had) ενδυμα[1742](&nbsp;) αυτου[846](His Raiment) απο[575](Of) τριχων[2359](Hair) καμηλου[2574](Of A Camel,) και[2532](And) ζωνην[2223](A Girdle) δερματινην[1193](Of Leather) περι[4012](&nbsp;) την[3588](About) οσφυν[3751](&nbsp;) αυτου[846](His Loins,) η[3588](And) δε[1161](The) τροφη[5160](Food) αυτου[846](Of Him) ην[2258](Was) ακριδες[200](Locusts) και[2532](And) μελι[3192](Honey) αγριον[66](Wild.) "
"53","40","3","5","τοτε[5119](Then) εξεπορευετο[1607](Went Out) προς[4314](To) αυτον[846](Him) ιεροσολυμα[2414](Jerusalem,) και[2532](And) πασα[3956](&nbsp;) η[3588](All) ιουδαια[2449](Judea,) και[2532](And) πασα[3956](All) η[3588](The) περιχωρος[4066](Country Around) του[3588](The) ιορδανου[2446](Jordan,) "
"54","40","3","6","και[2532](And) εβαπτιζοντο[907](Were Baptized) εν[1722](In) τω[3588](The) ιορδανη[2446](Jordan) υπ[5259](By) αυτου[846](Him,) εξομολογουμενοι[1843](&nbsp;) τας[3588](Confessing) αμαρτιας[266](&nbsp;) αυτων[846](Their Sins.) "
"55","40","3","7","ιδων[1492](&nbsp;) δε[1161](But Having Seen) πολλους[4183](Many) των[3588](Of The) φαρισαιων[5330](Pharisees) και[2532](And) σαδδουκαιων[4523](Sadducees) ερχομενους[2064](Coming) επι[1909](&nbsp;) το[3588](To) βαπτισμα[908](&nbsp;) αυτου[846](His Baptism,) ειπεν[2036](He Said) αυτοις[846](To Them,) γεννηματα[1081](Offspring) εχιδνων[2191](Of Vipers,) τις[5101](Who) υπεδειξεν[5263](Forewarned) υμιν[5213](You) φυγειν[5343](To Flee) απο[575](From) της[3588](The) μελλουσης[3195](Coming) οργης[3709](Wrath?) "
"56","40","3","8","ποιησατε[4160](Produce) ουν[3767](Therefore) καρπους[2590](Fruits) αξιους[514](&nbsp;) της[3588](Worthy) μετανοιας[3341](Of Repentance :) "
